,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,기입날짜,별점,옵션,후기,sentiment,Unnamed: 6
1218,1218,1218,18,18,21.06.11.,1,모델: 2.에어팟 프로 / 옵션: 프로09-인스타,다른 제품은 모르겠는데 인스타그램 제품은 허술하네요.. 잘 벗겨자고 ㅜ,0,
1219,1219,1219,19,19,21.06.01.,1,모델: 2.에어팟 프로 / 옵션: 프로02-마샬스피커,마감처리진짜 별로네요,0,
1220,1220,1220,20,20,21.04.15.,1,모델: 1.에어팟 1／2세대 / 옵션: 26-포카리,"상품 아주개판입니니다_x000D_
택배두 일주일 참나..",0,
1221,1221,1221,21,21,21.04.02.,1,모델: 1.에어팟 1／2세대 / 옵션: 08-스벅라떼,"제가 구매한건 스벅라떼 모형인 에어팟케이스인데_x000D_
이걸로 배송이 잘못왔어요_x000D_
엄청 기대하고 있었는데 좀 아쉽네요_x000D_
반품하고 다시 받을까 하다 괜히 제가 더 그게 번거로울거같아 그냥 사용하려고 해요_x000D_
배송 전에 확인 제대로 하고 보내주세요",0,
1222,1222,1222,22,22,21.03.20.,1,모델: 1.에어팟 1／2세대 / 옵션: 19-오렌지탄산＋키링,"너무 속상하네요 케이스가 잘 끼워진다고 해도 빼고자 할때는 빠질수 있게끔 만들어 놓으셔야 되는거 아닌가요_x000D_
안빠져서 작은 가위로 자르느라 에어팟까지 긁혀졌네요_x000D_
나중에 끼웠던거 빼실때 다들 조심하셔야겠어요ㅜㅜ",0,
1223,1223,1223,23,23,21.03.16.,1,모델: 2.에어팟 프로 / 옵션: 프로04-이온음료,믿고 거르는 메이드인 차이나 별 1개도 아깝다,0,
1224,1224,1224,24,24,21.03.16.,1,모델: 2.에어팟 프로 / 옵션: 프로05-국제택배 블랙,믿고 거르는 메이드인 차이나 진짜 돈아까움,0,
1225,1225,1225,25,25,21.03.02.,1,모델: 2.에어팟 프로 / 옵션: 프로02-마샬스피커,고무에서 냄새가 나서 다른 걸로 바꿨어요,0,
1226,1226,1226,26,26,21.02.17.,1,,마감 그지 같아요..싼게 비지떡...,0,
1227,1227,1227,27,27,21.02.12.,1,모델: 2.에어팟 프로 / 옵션: 프로09-인별,"마감처리 완전별로..._x000D_
같이산 철가루방지 스티커는 다 찢어져서옴 ㅜㅜ",0,
1228,1228,1228,28,28,21.02.12.,1,모델: 2.에어팟 프로 / 옵션: 프로01-게임기,스위치 색깔이 원본과 반대입니다.,0,
1229,1229,1229,29,29,21.02.11.,1,모델: 2.에어팟 프로 / 옵션: 프로04-이온음료,역시 메이드인차이나 짱께들 만드는 수준이 최악 제품 퀄리티도 최악,0,
1230,1230,1230,30,30,21.02.11.,1,모델: 2.에어팟 프로 / 옵션: 프로05-국제택배 블랙,아 젠장 메이드인차이나인줄알았으면 안시키는건데 돈버렸네 퀄리티 완전 구리네,0,
1231,1231,1231,31,31,21.02.10.,1,모델: 1.에어팟 1／2세대 / 옵션: 23-나뭇잎,케이스 한번 끼웠는데 제대로 끼워지지 않은 감이 들고 케이스 빼려고 하면 잘 빠지지도 않습니다..디자인은 괜찮네요,0,
1232,1232,1232,32,32,21.02.02.,1,모델: 2.에어팟 프로 / 옵션: 프로02-마샬스피커,"불량이있고 마무리가 깔끔하지 않아요_x000D_
너무 무거워요",0,
1233,1233,1233,33,33,21.01.23.,1,모델: 1.에어팟 1／2세대 / 옵션: 06-인별,"모냥만 좋아보이는 쓰레기_x000D_
두개 구매중윗뚜껑은 헐렁 해서 계속 빠지고 스팸모형은 개무겁고 넣었다 뺄려니 꽉끼어안빠져서 빼다본채 부서질뻔 식겁함 간만에 돈주고 쓰레기를 샀네 싼건 이유가 있다",0,
1234,1234,1234,34,34,21.01.07.,1,모델: 1.에어팟 1／2세대 / 옵션: 02-스피커,해외배송치고는 빨리왔네요 ㅎ,1,
1235,1235,1235,35,35,20.12.29.,1,모델: 1.에어팟 1／2세대 / 옵션: 01-게임기,"너무 부실하네요_x000D_
아무리 끼워맞춰도 모양이 맞지가 않아요_x000D_
반품하기 귀찮아서 어쩔수 없이 사용할려요 ㅠ_x000D_
완전 비추입니다",0,
1236,1236,1236,36,36,20.12.27.,1,모델: 2.에어팟 프로 / 옵션: 프로01-게임기,"아쉬운점_x000D_
1.윗뚜껑이 너무 흐물흐물해서 잘빠지는구조(가방에넣으면 케이스뚜껑은 실종된채 흰색 대머리 에어팟니 날 반겨줌_x000D_
2.에어팟프로의 상태LED가 가려져서안보임_x000D_
충전중인건지 충전은잘되고있는건지 애플에서 보라고만들어준 상태LED램프가 가려져서 안보임_x000D_
_x000D_
이거말고 돈 좀 더 주시고 좋은거사세오~",0,
1237,1237,1237,37,37,20.12.25.,1,모델: 2.에어팟 프로 / 옵션: 프로01-게임기,"닌텐도 케이스는 뚜껑부부이 황당하게도 고정도 안되고 그냥 빠지며_x000D_
사은품으로 주신 강아지는 고맙지만 사이즈도 맞지않아 들어가지 않고_x000D_
그나마 2+4라고 환타 케이스 안샀으면 어쩔뻔!!!",0,
1238,1238,1238,38,38,20.12.25.,1,모델: 2.에어팟 프로 / 옵션: 프로22-오렌지탄산＋키링,"닌텐도 케이스는 뚜껑부부이 황당하게도 고정도 안되고 그냥 빠지며_x000D_
사은품으로 주신 강아지는 고맙지만 사이즈도 맞지않아 들어가지 않고_x000D_
그나마 2+4라고 환타 케이스 안샀으면 어쩔뻔!!!",0,
1239,1239,1239,39,39,20.12.21.,1,모델: 2.에어팟 프로 / 옵션: 프로01-게임기,뚜껑부분이 헐렁해서 잘빠짐요,0,
1240,1240,1240,40,40,20.12.20.,1,모델: 2.에어팟 프로 / 옵션: 프로13-게임기 블랙,케이스는 비싼거로...,0,
1241,1241,1241,41,41,20.12.20.,1,모델: 2.에어팟 프로 / 옵션: 프로01-닌텐도 스위치,케이스는 비싼거 사세요...제발,0,
1242,1242,1242,42,42,20.12.12.,1,모델: 1.에어팟 1/2세대 / 옵션: 06-존슨즈로션,최악 얼마쓰지도 못했는데 떼가 심하게 탐... 버려야지,0,
1243,1243,1243,43,43,20.12.10.,1,모델: 1.에어팟 1／2세대 / 옵션: 24-코카콜라＋키링,와..이거 끼웠다가 안빠져서 생쏘했어요 본체 기스다나고 ㅠㅠ 이건 진짜 비추!!!!,0,
1244,1244,1244,44,44,20.12.02.,1,모델: 2.에어팟 프로 / 옵션: 프로31-환타＋키링,환타키링 시켰는데 펩시로 와버렷...모르고 구매확정 눌러서...아 지금쫌 화나네요,0,
1245,1245,1245,45,45,20.11.30.,1,,배송이 너무 늦어요,0,
1246,1246,1246,46,46,20.11.23.,1,모델: 1.에어팟 1／2세대 / 옵션: 09-스타벅스 라떼,"택배가 엄청 느려요ㅡㅡ 정확히 일주일만에 왔습니다 3일안에 온다고 명시되어있는데 이게 택배사 잘못인지 시국인지 업체 잘못인지 쨌든 미리 명시도 안하고 안내도 안하고 전화, 1:1상담 다 받지도 않고 택배사도 연락도 없고 다음번에 구매의사 없습니다",0,
1247,1247,1247,47,47,20.11.23.,1,모델: 1.에어팟 1／2세대 / 옵션: 02-마샬엠프,배송이 진짜 더럽게 느려요.. 정확히 일주일만에 왔습니다.. 이게 택배사 잘못이라면 취급하시는 택배사 느린거 아마 민원 받으셨거나 아실텐데 미리 공지라도 하던가 전화도 안받고 1:1문의도 안받습니다 심지어 택배사도 연락도 안되고 오지도 않아요ㅡㅡ 대응에 실망스럽습니다,0,
1248,1248,1248,48,48,20.11.22.,1,모델: 2.에어팟 프로 / 옵션: 프로09-스팸,스팸 프로케이스 내부가 너무 좁아서 에어팟 넣으면 케이스 외부가 벌어지고 케이스 자체는 너무 크네요. 바로 버렸습니다.,0,
1249,1249,1249,49,49,20.11.21.,1,모델: 2.에어팟 프로 / 옵션: 프로09-스팸,............,0,#
1250,1250,1250,50,50,20.11.19.,1,모델: 1.에어팟 1/2세대 / 옵션: 01-닌텐도 스위치,"프로 대가리뚜겅_x000D_
그냥막빠짐",0,
1251,1251,1251,51,51,20.11.19.,1,모델: 1.에어팟 1／2세대 / 옵션: 03-스팸,별로예요...다뜯어서 반품은 안했지만..다른거 샀어요,0,
1252,1252,1252,52,52,20.11.10.,1,모델: 2.에어팟 프로 / 옵션: 프로15-포카리스웨트,브랜드제품으로 바로 바꿔버렸네요,0,
1253,1253,1253,53,53,20.11.09.,1,모델: 1.에어팟 1／2세대 / 옵션: 27-환타＋키링,"어떻게 이렇게 만들었는지...._x000D_
쑥 집어 넣으면 뚜껑이 안열리고_x000D_
뚜껑 열리게 위로 빼면 충전을 할수가 없고 참..... 교환처리 귀찮아서 그냥 버릴 랍니다._x000D_
사진을 찍고 싶어도 다시 넣었다 뺄수가 없습니다. 넘 뻑뻑해서 다시 시도했다가는 제 비싼 에어팟이 부서질것 같더라구요 ㅠ",0,
1254,1254,1254,54,54,20.11.07.,1,모델: 2.에어팟 프로 / 옵션: 프로01-닌텐도 스위치,뚜껑이 ㅏㄹ 날아가서 진짜 별로,0,
1255,1255,1255,55,55,20.10.29.,1,모델: 1.에어팟 1/2세대 / 옵션: 34-원펀맨,노노노 !!!!!!,0,
1256,1256,1256,56,56,20.10.28.,1,모델: 1.에어팟 1/2세대 / 옵션: 42-배그가방 그린,제가 실수로 잘못 샀지만 별점 1점줬네요 일체형인지 안보고 샀네요 그냥 버리고 다이소가서 살려구요,0,
1257,1257,1257,57,57,20.10.21.,1,모델: 2.에어팟 프로 / 옵션: 프로02-마샬엠프,크기가 너무 커요 무게가 무거워서 프로를 좀만 기울이면 뚜껑이 자동으로 열림,0,
1258,1258,1258,58,58,20.10.10.,1,모델: 2.에어팟 프로 / 옵션: 프로22-스프라이트+키링,"월요일오전에 시켜서 토요일 오후 4시 넘어서 받았습니다..ㅋ 아무리 택배사가 바쁘다해도 이건 정도가 지나친거 아닌가요. 똑같은날짜에 아이패드 프로4세대,에어팟 프로 필름 케이스 다 시키고 기다리는데 이것만 더럽게 안오더군요. 그래서 기다리다 기다리다 화나서 에어팟 프로 가죽케이스 주문했는데 그건 또 하루만에 와서 이 케이스 쓸일 없을거같고 박스 열어보니까 꼴랑 이거 받으려고 그 시간을 기다렸다는거에 되게 화가나네요 앞으로 시킬일 없을거같습니다",0,
1259,1259,1259,59,59,20.10.07.,1,모델: 2.에어팟 프로 / 옵션: 프로05-불독 레드,"마감처리도 아쉽구요_x000D_
오배송 되서 기다렸는데 이것마져 또 불량품이네요;;0",0,
1260,1260,1260,60,60,20.10.07.,1,모델: 2.에어팟 프로 / 옵션: 프로12-게임기 화이트,"사이즈도 애매 하고요_x000D_
누락에 심지어 또 온것도 불량에..._x000D_
케이스 마감처리도 제대로 안되어있네요",0,
1261,1261,1261,61,61,20.09.29.,1,모델: 1.에어팟 1/2세대 / 옵션: 01-닌텐도 스위치,좋지만 비쌉니다 비싸요,0,
1262,1262,1262,62,62,20.09.18.,1,모델: 1.에어팟 1/2세대 / 옵션: 11-코카콜라,철가루 방지 스티커샀는데 붙이면 닫히지가않아서 다시 떼버렸어요 일부러 같이 파는곳 찾아서 산건데 많이 아쉬운 부분이네요,0,
1263,1263,1263,63,63,20.09.17.,1,모델: 2.에어팟 프로 / 옵션: 프로01-닌텐도 스위치,환불은 못하는데 닌텐도 스위치 샀는데 위에 뚜껑이 심하게 헐렁해ㅔ서 착용을 못합니다,0,
1264,1264,1264,64,64,20.09.13.,1,모델: 1.에어팟 1/2세대 / 옵션: 11-코카콜라,철가루 방지 스티커가 찢어지고 잘 달라 붙지가 않아요,0,
1265,1265,1265,65,65,20.09.04.,1,모델: 1.에어팟 1/2세대 / 옵션: 09-스타벅스 라떼,"상품 질은 최고_x000D_
사은품은 누락되서 재배송되었고, 재배송에도 결국 사은품 1개는 못받음_x000D_
일부러 2개 구매한 의미가 없어짐",0,
1266,1266,1266,66,66,20.08.25.,1,모델: 2.에어팟 프로 / 옵션: 프로01-닌텐도 스위치,이정도면 불량 아닌가요..너무 눈에 띄네요,0,
1267,1267,1267,67,67,20.08.13.,1,모델: 2.에어팟 프로 / 옵션: 프로01-닌텐도 스위치,"배송느립니다.._x000D_
.._x000D_
..",0,
1268,1268,1268,68,68,20.07.09.,1,모델: 1.에어팟 1/2세대 / 옵션: 10-프렌치불독 블랙,엄청 잘 찢어져요..약해요 일주일쓰고 뜯어져서 버렸어요,0,
1269,1269,1269,69,69,20.06.17.,1,모델: 2.에어팟 프로 / 옵션: 프로03-핸드폰,그냥그래요 흠중국산,0,
1270,1270,1270,70,70,20.04.22.,1,모델: 1.에어팟 1/2세대 / 옵션: 01-닌텐도 스위치,고리바로뿌러짐... 이렇게 약해도되나요,0,
1271,1271,1271,71,71,23.04.11.,2,모델: 에어팟 프로/프로2 / 옵션: 프로31-쿠키베어,"음,,상품 설명과 전혀 다른 색의_x000D_
쿠키네요,,,",0,
1272,1272,1272,72,72,22.10.03.,2,모델: 에어팟 1/2세대+카라비너 / 옵션: 02-투슬리스 화이트 캐릭터,"에어팟을처음구매하고케이스가없어서검색후_x000D_
눈에띄어 일단구매한건대 _x000D_
중국산인게맘에걸렸지만 섷마전자제품도아닌_x000D_
간단한케이스를잘못만들어팔까하고 구매했는대_x000D_
투케이스크기가에어팟과잘안맞더라구요_x000D_
몸통도,머리도..어떻게들어가도 빼기빡센...",0,
1273,1273,1273,73,73,22.08.09.,2,모델: 에어팟 1/2세대+카라비너 / 옵션: 41-테디도그 브라운,왜 화이트보다 브라운 사이즈가 큰가요? 선물용이라 배송 후 3일 뒤에 착용했는데 화이트보다 사이즈가 크고 붕 뜨고 쉽게 빠지고 사이즈 자체가 맞질 않습니다. 선물해줬는데 난처한 상황이 됐습니다. 제것만 불량인건지 원래 그렇게 나온건가요?,0,
1274,1274,1274,74,74,22.07.01.,2,모델: 에어팟 1/2세대 공용 / 옵션: 07-푸들,아 디자인 너무 이쁜데.... 사이즈 불량인지   뚜껑열린 푸들돼서  최악 ㅜ 불량교환하려다가 진짜 ...왜 내가 수고스러워야되나 싶고 귀찮아서 관둠,0,
1275,1275,1275,75,75,22.03.21.,2,모델: 에어팟 1/2세대용 / 옵션: 48-꼬꼬 화이트,하루사용햇는데 더러워지는거 실화인가요,0,
1276,1276,1276,76,76,22.01.26.,2,모델: 1.에어팟 프로 / 옵션: 프로09-스팸,엄청난 불량을 받아버렸따!!!묵직한거야 늘 가방에 두고 다니니까 별 신경안쓰는데 ㅠㅠㅠ 이건 c급 중고산거같은 기분을 들게하네룜 교환 해주시겠죠?,0,
1277,1277,1277,77,77,21.11.30.,2,모델: 1.에어팟 프로 / 옵션: 프로10-스팸,스팸은 틈새가 너무 벌어져있고 스피커는 냄새가 너무 심해서 못쓰고 있어요(잠깐 끼웠는데 에어팟에도 냄새가 베어서ㅠㅠ) 결국 사은품으로 온 케이스 쓰고 있네요...중국 대량생산 제품이라 그런지 퀄리티가 좋은편은 아니에요🥲 그냥 기본형 살걸 그랬나봐요..ㅎㅎ,0,
1278,1278,1278,78,78,21.11.30.,2,모델: 1.에어팟 프로 / 옵션: 프로03-마샬스피커,스팸은 틈새가 너무 벌어져있고 스피커는 냄새가 너무 심해서 못쓰고 있어요(잠깐 끼웠는데 에어팟에도 냄새가 베어서ㅠㅠ) 결국 사은품으로 온 케이스 쓰고 있네요...중국 대량생산 제품이라 그런지 퀄리티가 좋은편은 아니에요🥲 그냥 기본형 살걸 그랬나봐요..ㅎㅎ,0,
1279,1279,1279,79,79,21.11.24.,2,,"코카콜라 케이스를 구매하였습니다._x000D_
다만, 실제 색상과 차이가 많이 나서 아쉬움이 있네요.",0,
1280,1280,1280,80,80,21.11.03.,2,모델: 1.에어팟 프로 / 옵션: 프로02-마샬스피커,"생각보다 좀 딱딱하고 제껀 뚜껑이 휘어져왓어요,, ㅠㅠ",0,
1281,1281,1281,81,81,21.11.01.,2,모델: 1.에어팟 프로 / 옵션: 프로15-스키틀즈,"고무라 무거워서 짐이 됩니다. 예쁜 쓰레기였어요. _x000D_
예쁜데 무거워서 잘 안들고 다녀서 새로 샀어요.",0,
1282,1282,1282,82,82,21.10.10.,2,모델: 1.에어팟 프로 / 옵션: 프로10-스팸,"디자인은 진짜 스팸같아서 특이하고 귀여운데, 진짜 너ㅓㅓㅓ무 무거워요.... 두꺼워서 에어팟 크기도 커지고 케이스 끼면 에어팟 두개 무게는 거뜬히 넘는 것 같아요ㅠㅠ 무거운 케이스는 무겁다고 명시해주시면 좋을 것 같아요... 그냥 관상용이 되었네요",0,
1283,1283,1283,83,83,21.08.17.,2,모델: 2.에어팟 프로 / 옵션: 프로01-닌텐도스위치,사이즈가 제멋대로에요,0,
1284,1284,1284,84,84,21.08.17.,2,모델: 2.에어팟 프로 / 옵션: 프로02-마샬스피커,사이즈가 제멋대로네요,0,
1285,1285,1285,85,85,21.08.09.,2,모델: 1.에어팟 프로 / 옵션: 프로02-마샬스피커,퀄리티가 너무 많이 떨어져요ㅠ,0,
1286,1286,1286,86,86,21.08.05.,2,모델: 2.에어팟 1／2세대 / 옵션: 12-밀키 레드,"배송진짜 빨라요.사은품도_x000D_
주시고",1,
1287,1287,1287,87,87,21.08.04.,2,모델: 1.에어팟 1／2세대 / 옵션: 01-닌텐도스위치,크기가 약간 남아서 좀 아쉽네요. 이거빼곤 만족.,0,
1288,1288,1288,88,88,21.07.08.,2,모델: 1.에어팟 1／2세대 / 옵션: 26-버블티,이 친구도 귀여운데요 사지 마세요 너무 뻑뻑해서 끼우면 나오지를 않아용 얘도 젤리랑 마찬가지로 껴 보면... 좀 그래요 그냥 눈으로만 보세요 ㅅr지 ㅁr,0,
1289,1289,1289,89,89,21.06.14.,2,모델: 2.에어팟 프로 / 옵션: 프로12-존슨즈로션,좀 무겁네요~ 부피도 좀 있어요-,0,
