,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,기입날짜,별점,옵션,후기,sentiment,Unnamed: 6
2091,2091.0,192,192,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 15-볼터치공룡그린,저렴해요! 두번째 구매인데 똑같은 증정품 주셨어요.. 까망이악마..?,0.0,
2092,2092.0,193,193,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 64-투명젤리+키링,배송 빨리 오고 뚜껑도 잘 안 빠져요 덤으로 주신 케이스도 마음에 들어요 잘 쓰겠습니다!,1.0,
2093,2093.0,194,194,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 12-시바몸통,너무너무 귀여워요 실리콘이라 말랑해서 좋아요!,1.0,
2094,2094.0,195,195,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 07-오리모자,"오리케이스 너무 귀여워요
입술 삐죽 튀어나온게 킬포 ㅠㅠ
부피 차지가 있지만 귀여워서 잘 가지고 다녀요",0.0,
2095,2095.0,196,196,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 12-시바몸통,"기여워요 시바견ㅋㅋㅋ
ㅠㅠㅠ 자꾸 보게되는 시바 !",1.0,
2096,2096.0,197,197,23.01.11.,5,모델: 1.NEW 에어팟3세대 / 옵션: 40-쿠로미,"케이스 너무 귀여워요
아주아주 만족스럽습니당",1.0,
2097,2097.0,198,198,23.01.11.,5,모델: 1.NEW 에어팟3세대 / 옵션: 28-불독블랙,"이 가격에 1+1, 배송도 빠르고 세심하기까지..구매시 적은 메시지도 하나 하나 다 읽고 맞춰주신다는 생각이 드네요.
감동 입니다.
번창하시고 잘 쓰겠습니다~~^^",1.0,
2098,2098.0,199,199,23.01.11.,5,모델: 1.NEW 에어팟3세대 / 옵션: 26-아보카도,살짝양옆이뜨네요ㅠㅠ 뽑기실패인가,0.0,
2099,2099.0,99,99,23.02.26.,5,모델: 1.NEW 에어팟3세대 / 옵션: 11-시바얼굴,감사합니다 잘 이용하도록 하겠습니다,1.0,
2100,2100.0,100,100,23.02.26.,5,모델: 1.NEW 에어팟3세대 / 옵션: 60-블랙,감사합니다 잘 이용하도록 하겠습니다,1.0,
2101,2101.0,101,101,23.02.26.,5,모델: 1.NEW 에어팟3세대 / 옵션: 47-미러베어 블랙,여전히 너무 귀엽고 볼 때마다 만족스러워요,1.0,
2102,2102.0,102,102,23.02.26.,5,모델: 1.NEW 에어팟3세대 / 옵션: 01-쿼카브라운 캐릭터,놀이공원에서 사용하려고 샀는데 가성비 좋아요,1.0,
2103,2103.0,103,103,23.02.25.,5,모델: 1.NEW 에어팟3세대 / 옵션: 02-쿼카화이트 캐릭터,처음엔 케이스가 너무 큰가 싶었지만 지금은 너무 귀여워요❤️,1.0,
2104,2104.0,104,104,23.02.25.,5,모델: 1.NEW 에어팟3세대 / 옵션: 02-쿼카화이트 캐릭터,친구 생일선물로 주려고 샀어요 이거 진짜 귀여워요 이 가격이면 진짜 가성비 쩌는듯!,1.0,
2105,2105.0,105,105,23.02.25.,5,모델: 1.NEW 에어팟3세대 / 옵션: 10-테디도그 화이트,너무좋아요 너무많이주셨어요 감사해요,1.0,
2106,2106.0,106,106,23.02.25.,5,모델: 1.NEW 에어팟3세대 / 옵션: 27-비모,배송 물건너무좋아요 2개시켰는데본품 4개가더왔어오 기분업됐어요 대박이에요,1.0,
2107,2107.0,107,107,23.02.25.,5,모델: 1.NEW 에어팟3세대 / 옵션: 02-쿼카화이트 캐릭터,사이즈 딱 맞고 넘귀여워욤!! 불들어오는 것도 잘 보입니다-,1.0,
2108,2108.0,108,108,23.02.25.,5,모델: 1.NEW 에어팟3세대 / 옵션: 56-밀크티,"혜자입니다 최고최고
서비스로 받은 케이스도 좋아하는 색이라 마음에 쏙 들어요 진짜 최고최고",1.0,
2109,2109.0,109,109,23.02.25.,5,모델: 1.NEW 에어팟3세대 / 옵션: 49-반투명,"이렇게 팔아도 마진이 남으시나요ㅠㅠ 혜자입니다.
서비스로 받은 케이스도 어떻게 아셨는지 제가 좋아하는 색으로만 넣어주셨어요ㅠㅠ
잘쓸게요 감사합니다",1.0,
2110,2110.0,110,110,23.02.24.,5,모델: 1.NEW 에어팟3세대 / 옵션: 63-밀키핑크,"저 왠만하면 안남기는데 취향저격 사장님 이러면 뭐 남아요?? 반신반의로 구매....너무 마음에 들어서 만족을 할수밖에 없음 ㅜㅜㅜ 배송 짱빠름, 저렴해, 예뻐, 뭐 하나 안빠짐 감사해요 선물 받은 느낌이예요 ㅜㅜㅜ",1.0,
2111,2111.0,111,111,23.02.23.,5,모델: 1.NEW 에어팟3세대 / 옵션: 30-냥이 블랙,너무 깜찍하고 이쁘고 서비스로 주신것도 맘에 들어요,1.0,
2112,2112.0,112,112,23.02.23.,5,모델: 1.NEW 에어팟3세대 / 옵션: 55-퍼플,색깔 넘 예쁘고 딱 맞게 끼워지네요 잘 사용하겠습니다 ㅎㅎ,1.0,
2113,2113.0,113,113,23.02.23.,5,모델: 1.NEW 에어팟3세대 / 옵션: 25-에그토스트,케이스 너무 이뻐요 하나 샀는데 두개나 왔네요 케이스도 탄탄하고 무슨 가게 문 닫나 싶을 정도였어요,1.0,
2114,2114.0,114,114,23.02.23.,5,모델: 1.NEW 에어팟3세대 / 옵션: 06-아따공룡,"배송도 괜찮고
무엇보다 무료배송에 1+2 여서
하나만 샀는데도 2개가 더 와서 기분에 따라 바꿔가며 쓸수있어서 좋네요",1.0,
2115,2115.0,115,115,23.02.23.,5,모델: 1.NEW 에어팟3세대 / 옵션: 02-쿼카화이트 캐릭터,귀여워요. 너무 귀여워서 에어팟 볼 때마다 행복해요.,1.0,
2116,2116.0,116,116,23.02.22.,5,모델: 1.NEW 에어팟3세대 / 옵션: 21-마리오,넘넘 귀여워요.... 마리오를 주문했는데 아이언맨이 같이왔어요 ㅠ_ㅠ 취저!!!!!,1.0,
2117,2117.0,117,117,23.02.22.,5,모델: 1.NEW 에어팟3세대 / 옵션: 55-퍼플,"1개 주문했는데 +2여서 너무 기분 좋았어요
에어팟에 딱 맞춰서 들어가요~",1.0,
2118,2118.0,118,118,23.02.22.,5,모델: 1.NEW 에어팟3세대 / 옵션: 05-마샬,사기 전에 이거 어떠냐고 물어봤었는데 케이스 뚜껑이 무거워서 혼자 벌어진다는 소리를 들었어요 그래도 그냥 이게 제일 맘에 들어서 구매했는데 사용하는 동안 한 번도 그런 적 없어요!,1.0,
2119,2119.0,119,119,23.02.21.,5,모델: 1.NEW 에어팟3세대 / 옵션: 21-마리오,배송이 빠르고 좋네요,1.0,
2120,2120.0,120,120,23.02.15.,5,모델: 1.NEW 에어팟3세대 / 옵션: 02-쿼카화이트 캐릭터,"진짜 이 가격이면 무조건 사야됨 가성비 미쳣다ㄷㄷ
완전 귀여워요ㅜㅜ",1.0,
2121,2121.0,121,121,23.02.14.,5,모델: 1.NEW 에어팟3세대 / 옵션: 19-몬스터볼,배송 빠르고 좋아요 마니 파세용,1.0,
2122,2122.0,122,122,23.02.14.,5,모델: 1.NEW 에어팟3세대 / 옵션: 02-쿼카화이트 캐릭터,"너무기여워요..
추가로온상품들도 잘쓸꺼같아요
볼때마다 기분이 좋네요!",1.0,
2123,2123.0,123,123,23.02.14.,5,모델: 1.NEW 에어팟3세대 / 옵션: 33-공룡이그린,상품이 아주 맘에들어요,1.0,
2124,2124.0,124,124,23.02.14.,5,모델: 1.NEW 에어팟3세대 / 옵션: 08-상어,"케이스가 빠지지 않고 견고하고 너무 좋아요.
너무 견고해서 빼는 것도 쉽지 않아요 ㅎㅎ",1.0,
2125,2125.0,125,125,23.02.14.,5,모델: 1.NEW 에어팟3세대 / 옵션: 03-감귤꼬꼬,사용하기도 편하고 귀엽고 좋아요~~,1.0,
2126,2126.0,126,126,23.02.13.,5,모델: 1.NEW 에어팟3세대 / 옵션: 61-캔디화이트,조아영 색도 예쁘고 ㅎㅎ 근ㄷㅔ 조개껍질에 아무글자나써져있네요 ㅋㅋㅋ,0.0,
2127,2127.0,127,127,23.02.13.,5,모델: 1.NEW 에어팟3세대 / 옵션: 02-쿼카화이트 캐릭터,이가격에 3개라니 잘쓰겠습니다,1.0,
2128,2128.0,128,128,23.02.13.,5,모델: 1.NEW 에어팟3세대 / 옵션: 05-마샬,사은품으로 온 케이스가 더 이쁘네용 잘 쓸게요~~,1.0,
2129,2129.0,129,129,23.02.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 01-쿼카브라운 캐릭터,"사장님 땅파서 장사하세요,,??? 제가 주문한건 저렇게 귀염뽀짝한 쿼카지만 케이스가 두개나 더 왔어요ㅎㅎㅎ 배송비도 무료고 최고예요 진짜 ;;;",1.0,
2130,2130.0,130,130,23.02.11.,5,모델: 1.NEW 에어팟3세대 / 옵션: 01-쿼카브라운 캐릭터,쿼카가 너무 귀여워요,1.0,
2131,2131.0,131,131,23.02.11.,5,모델: 1.NEW 에어팟3세대 / 옵션: 02-쿼카화이트 캐릭터,너무 이뻐요!!! 서비스도 대박이에요!,1.0,
2132,2132.0,132,132,23.02.11.,5,모델: 1.NEW 에어팟3세대 / 옵션: 64-투명젤리+키링,투명 케이스도 넘 맘에 들고 덤으로 주신 케이스도 넘 마음에 들어서 바로 착용했습니다!,1.0,
2133,2133.0,133,133,23.02.10.,5,모델: 1.NEW 에어팟3세대 / 옵션: 19-몬스터볼,마감이 아쉽지만 가성비가 좋네요,0.0,
2134,2134.0,134,134,23.02.09.,5,모델: 1.NEW 에어팟3세대 / 옵션: 01-쿼카브라운 캐릭터,잘못 주문해서 문의드렸는데도 잘 보내주셨어요!,1.0,
2135,2135.0,135,135,23.02.09.,5,모델: 1.NEW 에어팟3세대 / 옵션: 09-테디도그브라운,"너무 귀여워요ㅋㅋㅋ
저렴한 금액에 구매해서 더 만족합니다",1.0,
2136,2136.0,136,136,23.02.09.,5,모델: 1.NEW 에어팟3세대 / 옵션: 56-밀크티,서비스까지 주셔서 잘 사용중입니다 감사합니다,1.0,
2137,2137.0,137,137,23.02.08.,5,모델: 1.NEW 에어팟3세대 / 옵션: 44-푸들인형,저렴한 가격에 좋은 퀄리티!,1.0,
2138,2138.0,138,138,23.02.08.,5,모델: 1.NEW 에어팟3세대 / 옵션: 19-몬스터볼,시바가 없어서 아쉬운데... 사은품을 이렇게나 주시면 남는게 있으신건지 :) 넘 감사드리고 잘 쓰겠습니다 !,0.0,
2139,2139.0,139,139,23.02.08.,5,모델: 1.NEW 에어팟3세대 / 옵션: 56-밀크티,싸게 샀고 색도 예뻐요:),1.0,
2140,2140.0,140,140,23.01.31.,5,모델: 1.NEW 에어팟3세대 / 옵션: 02-쿼카화이트 캐릭터,좋아요 케이스 하나는 쫌 작은듯 하네요,0.0,
2141,2141.0,141,141,23.01.31.,5,모델: 1.NEW 에어팟3세대 / 옵션: 24-세일러문 얼굴,너무 귀여워용! 미쳐요 ㅠ,1.0,
2142,2142.0,142,142,23.01.31.,5,모델: 에어팟 1/2세대 1+1 / 옵션: 15-핑크냥이 1+1,너무 맘에 들어요~~,1.0,
2143,2143.0,143,143,23.01.30.,5,모델: 1.NEW 에어팟3세대 / 옵션: 23-세일러문 마법봉,잘 받았습니자 많이 파세요,1.0,
2144,2144.0,144,144,23.01.30.,5,모델: 1.NEW 에어팟3세대 / 옵션: 63-밀키핑크,잘 받았습니자 많이 파세요,1.0,
2145,2145.0,145,145,23.01.30.,5,모델: 1.NEW 에어팟3세대 / 옵션: 03-닌텐도 조이스틱,귀엽고 말랑말랑하니 기스잘 나는 하드 케이스보다는 좋은 것 같아요 잘 사용할게요 감사합니다^^,1.0,
2146,2146.0,146,146,23.01.30.,5,모델: 1.NEW 에어팟3세대 / 옵션: 05-마샬,마샬 스피커 케이스 귀엽고 좋네요. 서비스로 한개 더 주다니!!!,1.0,
2147,2147.0,147,147,23.01.30.,5,모델: 1.NEW 에어팟3세대 / 옵션: 25-에그토스트,배송도 너무빠르고 상품도 만족해요 넘 귀여워요❤,1.0,
2148,2148.0,148,148,23.01.30.,5,모델: 1.NEW 에어팟3세대 / 옵션: 19-몬스터볼,총알배송에 제가 뭘시켰는지도 기억이 안날정도로 사은품을 많이 넣어주셨습니다❤ 정말 감동해서 앞으로 자주자주 구매할것같아요 감사합니다,1.0,
2149,2149.0,149,149,23.01.30.,5,모델: 1.NEW 에어팟3세대 / 옵션: 11-시바얼굴,아주 좋아요 좋은제품 잘 사용하고 있습니다~,1.0,
2150,2150.0,150,150,23.01.30.,5,모델: 1.NEW 에어팟3세대 / 옵션: 60-블랙,아주 좋아요 좋은제품 잘 사용하고 있습니다~,1.0,
2151,2151.0,151,151,23.01.29.,5,모델: 1.NEW 에어팟3세대 / 옵션: 01-쿼카브라운 캐릭터,"귀여워요 서비스로 주신 케이스도 감사합니당
배송 빠르고 좋네용",1.0,
2152,2152.0,152,152,23.01.29.,5,모델: 1.NEW 에어팟3세대 / 옵션: 17-우비피기,"와 나 리뷰 진짜 안다는데.. 
안 달 수 없는 재질과 디자인임 ㅜㅜ
사장님..나눔 기부하시나요..? 이렇게 팔아서 뭐가 남나요 ㅜㅜ 진짜 잘 쓸게요! 최고에요!!
100퍼센트 고무 재질도 아니라서 내 소중한 에어팟 지켜줄 수 잇을거같아요!",1.0,
2153,2153.0,153,153,23.01.28.,5,모델: 1.NEW 에어팟3세대 / 옵션: 27-비모,"이 가격에 배송도 빠르고 추가로 주신 케이스도 너무 예쁜 ~
대만족 입니다
번창 하세요~",1.0,
2154,2154.0,154,154,23.01.28.,5,모델: 1.NEW 에어팟3세대 / 옵션: 33-공룡이그린,귀여워요 빠른 배송 감사합니다,1.0,
2155,2155.0,155,155,23.01.28.,5,모델: 1.NEW 에어팟3세대 / 옵션: 08-상어,상어모양 이뻐요! 랜덤 식빵도 좋아요,1.0,
2156,2156.0,156,156,23.01.27.,5,모델: 1.NEW 에어팟3세대 / 옵션: 56-밀크티,"사진과 같아요 
1+1 착한가격에 사서 더더 만족입니다 ㅎㅎ",1.0,
2157,2157.0,157,157,23.01.27.,5,모델: 1.NEW 에어팟3세대 / 옵션: 02-쿼카화이트 캐릭터,원하는 거 다 받았어요😳,1.0,
2158,2158.0,158,158,23.01.26.,5,모델: 1.NEW 에어팟3세대 / 옵션: 15-볼터치공룡그린,귀여운거 더 많았음 조켈어뇨,1.0,
2159,2159.0,159,159,23.01.26.,5,모델: 1.NEW 에어팟3세대 / 옵션: 05-마샬,여러개 사놨는게 투명한건 와케 뚜껑이 잘빠져요? 별루에요,0.0,
2160,2160.0,160,160,23.01.13.,5,모델: 1.NEW 에어팟3세대 / 옵션: 08-상어,"이가격이라니… 말도안됩니다ㅋㅋㅋ
잘쓸게여 사장님",1.0,
2161,2161.0,161,161,23.01.13.,5,모델: 1.NEW 에어팟3세대 / 옵션: 64-투명젤리+키링,가성비 최고입니다 굿굿,1.0,
2162,2162.0,162,162,23.01.13.,5,모델: 1.NEW 에어팟3세대 / 옵션: 02-쿼카화이트 캐릭터,귀엽고 좋습니다 굿,1.0,
2163,2163.0,163,163,23.01.13.,5,모델: 1.NEW 에어팟3세대 / 옵션: 11-시바얼굴,저렴한만큼 품질도 딱그만큼입니다,0.0,
2164,2164.0,164,164,23.01.13.,5,모델: 1.NEW 에어팟3세대 / 옵션: 17-우비피기,"사이즈가 넘 딱맞고 귀여워요..
사은품도 넘 만에들어요❤️",1.0,
2165,2165.0,165,165,23.01.13.,5,모델: 1.NEW 에어팟3세대 / 옵션: 04-닌텐도,"저렴한 가격에 서비스도 주시고 무료배송이고 너무 만족스럽습니다!
감사합니다",1.0,
2166,2166.0,166,166,23.01.13.,5,모델: 1.NEW 에어팟3세대 / 옵션: 27-비모,"품질은 최고
가격은 최저
1+1으로 만족 두배
여기에 무료배송이라굽쇼
대박 나세요 사장님",1.0,
2167,2167.0,167,167,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 21-마리오,질이 좋아요.아들이 맘에 들어해요,1.0,
2168,2168.0,168,168,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 33-공룡이그린,빠른배송에 좋은 상품,1.0,
2169,2169.0,169,169,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 61-캔디화이트,배송도 빠르고 케이스도 더 와서 좋았어요,1.0,
2170,2170.0,170,170,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 15-볼터치공룡그린,저렴해요! 두번째 구매인데 똑같은 증정품 주셨어요.. 까망이악마..?,0.0,
2171,2171.0,171,171,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 64-투명젤리+키링,배송 빨리 오고 뚜껑도 잘 안 빠져요 덤으로 주신 케이스도 마음에 들어요 잘 쓰겠습니다!,1.0,
2172,2172.0,172,172,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 12-시바몸통,너무너무 귀여워요 실리콘이라 말랑해서 좋아요!,1.0,
2173,2173.0,173,173,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 07-오리모자,"오리케이스 너무 귀여워요
입술 삐죽 튀어나온게 킬포 ㅠㅠ
부피 차지가 있지만 귀여워서 잘 가지고 다녀요",0.0,
2174,2174.0,174,174,23.01.12.,5,모델: 1.NEW 에어팟3세대 / 옵션: 12-시바몸통,"기여워요 시바견ㅋㅋㅋ
ㅠㅠㅠ 자꾸 보게되는 시바 !",1.0,
2175,2175.0,175,175,23.01.11.,5,모델: 1.NEW 에어팟3세대 / 옵션: 40-쿠로미,"케이스 너무 귀여워요
아주아주 만족스럽습니당",1.0,
2176,2176.0,176,176,23.01.11.,5,모델: 1.NEW 에어팟3세대 / 옵션: 28-불독블랙,"이 가격에 1+1, 배송도 빠르고 세심하기까지..구매시 적은 메시지도 하나 하나 다 읽고 맞춰주신다는 생각이 드네요.
감동 입니다.
번창하시고 잘 쓰겠습니다~~^^",1.0,
2177,2177.0,177,177,23.01.11.,5,모델: 1.NEW 에어팟3세대 / 옵션: 26-아보카도,살짝양옆이뜨네요ㅠㅠ 뽑기실패인가,0.0,
2178,2178.0,178,178,23.01.11.,5,모델: 1.NEW 에어팟3세대 / 옵션: 11-시바얼굴,괜찮은것 같아요 잘사용중,1.0,
2179,2179.0,179,179,23.01.11.,5,모델: 1.NEW 에어팟3세대 / 옵션: 26-아보카도,에어팟3 사이즈 잘맞고 무료배송에 가성비 짱입니다 플러스 원으로 온 제품도 마음에 들어요,1.0,
2180,2180.0,180,180,22.12.22.,5,모델: 1.NEW 에어팟3세대 / 옵션: 17-우비피기,케이스가 엄청 귀엽고 튼튼해요!! 너무 마음에 들어요!! 서비스로 온 케이스도 진짜 귀여워요!! 다음에도 여기서 케이스 구매할거에요!!,1.0,
2181,2181.0,181,181,22.12.22.,5,모델: 1.NEW 에어팟3세대 / 옵션: 27-비모,배송도 하루만에 오고 비모 캐릭터만 시켰는데 다른 케이스도 서비스로 주셨어요 가격도 배송비 무료고 엄청 싼데 배송도 빠르고 한개 더 주시기까지 하다니 너무 좋네요 퀄리티도 괜찮고 여기 꼭 추천해용,1.0,
2182,2182.0,182,182,22.12.22.,5,모델: 1.NEW 에어팟3세대 / 옵션: 20-잠만보,LED구멍 없는게 에러네요 ㅋㅋㅋ,1.0,
2183,2183.0,183,183,22.12.22.,5,모델: 1.NEW 에어팟3세대 / 옵션: 06-아따공룡,예쁘고 마무리도 깔끔한 케이스 잘 받았습니다,1.0,
2184,2184.0,184,184,22.12.21.,5,모델: 1.NEW 에어팟3세대 / 옵션: 63-밀키핑크,서비스로 온 것도 넘 귀여워서 오히려 먼저 착용했네요 에어팟스티커는 화이트인데 회색빛이라 아쉬워요 ㅠ,0.0,
2185,2185.0,185,185,22.12.21.,5,모델: 1.NEW 에어팟3세대 / 옵션: 14-투슬리스 화이트,저렴한 가격에 감사합니다,1.0,
2186,2186.0,186,186,22.12.21.,5,모델: 1.NEW 에어팟3세대 / 옵션: 23-세일러문 마법봉,배송빠르고 아주 기엽네요,1.0,
2187,2187.0,187,187,22.12.21.,5,모델: 1.NEW 에어팟3세대 / 옵션: 12-시바몸통,배송도 빠르고 너무 예뻐요~ 아이들 선물로 구매했어요~,1.0,
2188,2188.0,188,188,22.12.21.,5,모델: 1.NEW 에어팟3세대 / 옵션: 45-비숑인형,한상 만족하고 사용하고 있어요~ 사은품 감사합니다!,1.0,
2189,2189.0,189,189,22.12.21.,5,모델: 1.NEW 에어팟3세대 / 옵션: 18-미니언즈,넘 귀여워용 잘쓰겠습니다,1.0,
2190,2190.0,190,190,22.12.21.,5,모델: 1.NEW 에어팟3세대 / 옵션: 44-푸들인형,귀여워요 이거면 된 거죠,1.0,
2191,2191.0,191,191,22.12.20.,5,모델: 1.NEW 에어팟3세대 / 옵션: 45-비숑인형,너무너무 귀엽고 원플러스 원 도 좋아요,1.0,
2192,2192.0,192,192,22.12.20.,5,모델: 1.NEW 에어팟3세대 / 옵션: 44-푸들인형,굉장히 가성비가 좋아요,1.0,
2193,2193.0,193,193,22.12.20.,5,모델: 1.NEW 에어팟3세대 / 옵션: 21-마리오,"1+1 엄청 싸게 산거 같아요~ 
배송도 빠르고 완전 귀여워요~",1.0,
2194,2194.0,194,194,22.12.20.,5,모델: 1.NEW 에어팟3세대 / 옵션: 04-닌텐도+케이블보호캡,값싼 가격에 좋게 구매했어요,1.0,
